ACC_X 0, ACC_Y 0, ACC_Z 0, ACC_X 1, ACC_Y 1, ACC_Z 1, ACC_X 2, ACC_Y 2, ACC_Z 2, Time[ms]
0.000000, 0.000000, 0.000000, -0.646992, 1.480025, -0.291513, -0.536637, 0.576189, -0.345714,  --- 1660.914551
0.000000, 0.000000, 0.000000, -0.646992, 1.480025, -0.291513, -0.536637, 0.576189, -0.345714,  --- 1661.915039
0.000000, 0.000000, 0.000000, -0.452162, 1.999999, -0.570330, -0.485855, 0.791039, 0.015625,  --- 1662.915283
0.000000, 0.000000, 0.000000, -0.452162, 1.999999, -0.570330, -0.485855, 0.791039, 0.015625,  --- 1663.915527
0.000000, 0.000000, 0.000000, -0.466323, 1.259804, -0.762230, -0.415540, 0.947294, 0.346690,  --- 1664.915894
0.000000, 0.000000, 0.000000, -0.466323, 1.259804, -0.762230, -0.415540, 0.947294, 0.346690,  --- 1665.916016
0.000000, 0.000000, 0.000000, -0.521500, 1.867732, -0.876003, -0.456557, 0.896511, 0.494644,  --- 1666.916382
0.000000, 0.000000, 0.000000, -0.521500, 1.867732, -0.876003, -0.456557, 0.896511, 0.494644,  --- 1667.916626
0.000000, 0.000000, 0.000000, -0.477065, 1.154820, -0.922391, -0.693380, 0.662618, 0.289560,  --- 1668.916870
0.000000, 0.000000, 0.000000, -0.477065, 1.154820, -0.922391, -0.693380, 0.662618, 0.289560,  --- 1669.917236
0.000000, 0.000000, 0.000000, -0.340342, 0.892605, -0.986846, -0.844264, 0.442396, -0.235847,  --- 1670.917358
0.000000, 0.000000, 0.000000, -0.340342, 0.892605, -0.986846, -0.844264, 0.442396, -0.235847,  --- 1671.949951
0.000000, 0.000000, 0.000000, -0.248054, 1.200232, -1.109408, -0.915555, 0.327158, -0.867702,  --- 1672.950195
0.000000, 0.000000, 0.000000, -0.248054, 1.200232, -1.109408, -0.915555, 0.327158, -0.867702,  --- 1673.968384
0.000000, 0.000000, 0.000000, -0.693380, -0.548845, -1.000518, -0.935575, 0.269051, -1.350138,  --- 1674.968872
0.000000, 0.000000, 0.000000, -0.693380, -0.548845, -1.000518, -0.935575, 0.269051, -1.350138,  --- 1675.968994
0.000000, 0.000000, 0.000000, -0.502457, 0.218757, -1.274452, -0.845729, 0.212897, -1.441450,  --- 1676.969238
0.000000, 0.000000, 0.000000, -0.502457, 0.218757, -1.274452, -0.845729, 0.212897, -1.441450,  --- 1677.969727
0.000000, 0.000000, 0.000000, -0.555193, -0.425794, -1.226111, -0.669942, 0.229011, -0.957548,  --- 1678.969849
0.000000, 0.000000, 0.000000, -0.555193, -0.425794, -1.226111, -0.669942, 0.229011, -0.957548,  --- 1679.970215
0.000000, 0.000000, 0.000000, -0.421399, 0.325205, -1.188512, -0.609882, 0.493667, -0.577654,  --- 1680.970581
0.000000, 0.000000, 0.000000, -0.421399, 0.325205, -1.188512, -0.609882, 0.493667, -0.577654,  --- 1681.970825
0.000000, 0.000000, 0.000000, -0.477065, -0.011231, -1.136753, -0.643086, 0.784203, 0.240730,  --- 1682.971069
0.000000, 0.000000, 0.000000, -0.477065, -0.011231, -1.136753, -0.643086, 0.784203, 0.240730,  --- 1683.971191
0.000000, 0.000000, 0.000000, -0.396985, 0.547868, -1.098666, -0.632832, 0.900418, 0.739768,  --- 1684.971558
0.000000, 0.000000, 0.000000, -0.396985, 0.547868, -1.098666, -0.632832, 0.900418, 0.739768,  --- 1685.971680
0.000000, 0.000000, 0.000000, -0.423841, 0.427747, -0.926297, -0.790551, 0.773949, 0.689474,  --- 1686.971924
0.000000, 0.000000, 0.000000, -0.484390, 0.786645, -0.821314, -0.917508, 0.437513, 0.015625,  --- 1687.972168
0.000000, 0.000000, 0.000000, -0.484390, 0.786645, -0.821314, -0.917508, 0.437513, 0.015625,  --- 1688.972290
0.000000, 0.000000, 0.000000, -0.498062, 0.737815, -0.718772, -0.877956, 0.184088, -0.877956,  --- 1689.972534
0.000000, 0.000000, 0.000000, -0.498062, 0.737815, -0.718772, -0.877956, 0.184088, -0.877956,  --- 1690.972778
0.000000, 0.000000, 0.000000, -0.514176, 0.841822, -0.604022, -0.803247, 0.150395, -1.470259,  --- 1691.973022
0.000000, 0.000000, 0.000000, -0.514176, 0.841822, -0.604022, -0.803247, 0.150395, -1.470259,  --- 1692.973267
0.000000, 0.000000, 0.000000, -0.516617, 0.834010, -0.539567, -0.678243, 0.318369, -1.482467,  --- 1693.973511
0.000000, 0.000000, 0.000000, -0.516617, 0.834010, -0.539567, -0.678243, 0.318369, -1.482467,  --- 1694.980103
0.000000, 0.000000, 0.000000, -0.452650, 0.844264, -0.545915, -0.618183, 0.681661, -0.835474,  --- 1695.980469
0.000000, 0.000000, 0.000000, -0.452650, 0.844264, -0.545915, -0.618183, 0.681661, -0.835474,  --- 1696.980713
0.000000, 0.000000, 0.000000, -0.423841, 1.076204, -0.476089, -0.596698, 0.943388, 0.038087,  --- 1697.980957
0.000000, 0.000000, 0.000000, -0.423841, 1.076204, -0.476089, -0.596698, 0.943388, 0.038087,  --- 1698.981201
0.000000, 0.000000, 0.000000, -0.442884, 0.815454, -0.450209, -0.656270, 0.979033, 0.682149,  --- 1699.981812
0.000000, 0.000000, 0.000000, -0.442884, 0.815454, -0.450209, -0.656270, 0.979033, 0.682149,  --- 1700.981934
0.000000, 0.000000, 0.000000, -0.444349, 0.877956, -0.466323, -0.757347, 0.886746, 0.822290,  --- 1701.982178
0.000000, 0.000000, 0.000000, -0.444349, 0.877956, -0.466323, -0.757347, 0.886746, 0.822290,  --- 1702.982422
0.000000, 0.000000, 0.000000, -0.465346, 0.788598, -0.487319, -0.865749, 0.709494, 0.384289,  --- 1703.982544
0.000000, 0.000000, 0.000000, -0.465346, 0.788598, -0.487319, -0.865749, 0.709494, 0.384289,  --- 1704.982788
0.000000, 0.000000, 0.000000, -0.464369, 0.647480, -0.551286, -0.917508, 0.524918, -0.377941,  --- 1705.984131
0.000000, 0.000000, 0.000000, -0.464369, 0.647480, -0.551286, -0.917508, 0.524918, -0.377941,  --- 1706.984497
0.000000, 0.000000, 0.000000, -0.484390, 0.595233, -0.594256, -0.867214, 0.492202, -1.074739,  --- 1707.984619
0.000000, 0.000000, 0.000000, -0.484390, 0.595233, -0.594256, -0.867214, 0.492202, -1.074739,  --- 1708.998047
0.000000, 0.000000, 0.000000, -0.417493, 0.653340, -0.583514, -0.813013, 0.580096, -1.344767,  --- 1709.998535
0.000000, 0.000000, 0.000000, -0.417493, 0.653340, -0.583514, -0.813013, 0.580096, -1.344767,  --- 1710.998657
0.000000, 0.000000, 0.000000, -0.434095, 0.841334, -0.577654, -0.761742, 0.700216, -1.124546,  --- 1711.998901
0.000000, 0.000000, 0.000000, -0.434095, 0.841334, -0.577654, -0.761742, 0.700216, -1.124546,  --- 1713.060303
0.000000, 0.000000, 0.000000, -0.444349, 0.894070, -0.564470, -0.737327, 0.796899, -0.533707,  --- 1714.060669
0.000000, 0.000000, 0.000000, -0.444349, 0.894070, -0.564470, -0.737327, 0.796899, -0.533707,  --- 1715.060913
0.000000, 0.000000, 0.000000, -0.435560, 0.831080, -0.559587, -0.807642, 0.862819, 0.125004,  --- 1716.061157
0.000000, 0.000000, 0.000000, -0.435560, 0.831080, -0.559587, -0.807642, 0.862819, 0.125004,  --- 1717.061401
0.000000, 0.000000, 0.000000, -0.435560, 0.848658, -0.541520, -0.851100, 0.859889, 0.554704,  --- 1718.061890
0.000000, 0.000000, 0.000000, -0.435560, 0.848658, -0.541520, -0.851100, 0.859889, 0.554704,  --- 1719.062134
0.000000, 0.000000, 0.000000, -0.457533, 0.739768, -0.519547, -0.912137, 0.811060, 0.571306,  --- 1720.062378
0.000000, 0.000000, 0.000000, -0.457533, 0.739768, -0.519547, -0.912137, 0.811060, 0.571306,  --- 1721.080200
0.000000, 0.000000, 0.000000, -0.452650, 0.809595, -0.503433, -0.926786, 0.715354, 0.105472,  --- 1722.095459
0.000000, 0.000000, 0.000000, -0.452650, 0.809595, -0.503433, -0.926786, 0.715354, 0.105472,  --- 1723.095825
0.000000, 0.000000, 0.000000, -0.459975, 0.793481, -0.448744, -0.906277, 0.643574, -0.531754,  --- 1724.124512
0.000000, 0.000000, 0.000000, -0.459975, 0.793481, -0.448744, -0.906277, 0.643574, -0.531754,  --- 1725.124878
0.000000, 0.000000, 0.000000, -0.470717, 0.788598, -0.422864, -0.840357, 0.674337, -1.025422,  --- 1726.125122
0.000000, 0.000000, 0.000000, -0.470717, 0.788598, -0.422864, -0.840357, 0.674337, -1.025422,  --- 1727.131714
0.000000, 0.000000, 0.000000, -0.450697, 0.816919, -0.393078, -0.790063, 0.756370, -1.154820,  --- 1728.132202
0.000000, 0.000000, 0.000000, -0.450697, 0.816919, -0.393078, -0.790063, 0.756370, -1.154820,  --- 1729.132568
0.000000, 0.000000, 0.000000, -0.452162, 0.762718, -0.393078, -0.760765, 0.830591, -0.836451,  --- 1730.133179
0.000000, 0.000000, 0.000000, -0.452162, 0.762718, -0.393078, -0.760765, 0.830591, -0.836451,  --- 1731.133423
0.000000, 0.000000, 0.000000, -0.460951, 0.816431, -0.400403, -0.791039, 0.858913, -0.247078,  --- 1732.133667
0.000000, 0.000000, 0.000000, -0.460951, 0.816431, -0.400403, -0.791039, 0.858913, -0.247078,  --- 1733.134033
0.000000, 0.000000, 0.000000, -0.470229, 0.791039, -0.393078, -0.836939, 0.780297, 0.255867,  --- 1734.134277
0.000000, 0.000000, 0.000000, -0.470229, 0.791039, -0.393078, -0.836939, 0.780297, 0.255867,  --- 1735.134644
0.000000, 0.000000, 0.000000, -0.467299, 0.777367, -0.402356, -0.862819, 0.622577, 0.415052,  --- 1736.135132
0.000000, 0.000000, 0.000000, -0.467299, 0.777367, -0.402356, -0.862819, 0.622577, 0.415052,  --- 1737.154419
0.000000, 0.000000, 0.000000, -0.479018, 0.749046, -0.432142, -0.856959, 0.491226, 0.208991,  --- 1738.154663
0.000000, 0.000000, 0.000000, -0.479018, 0.749046, -0.432142, -0.856959, 0.491226, 0.208991,  --- 1739.157959
0.000000, 0.000000, 0.000000, -0.476089, 0.818384, -0.438490, -0.805200, 0.522477, -0.294442,  --- 1740.158203
0.000000, 0.000000, 0.000000, -0.490737, 0.803735, -0.453627, -0.736839, 0.621112, -0.803247,  --- 1741.158569
0.000000, 0.000000, 0.000000, -0.490737, 0.803735, -0.453627, -0.736839, 0.621112, -0.803247,  --- 1742.158813
0.000000, 0.000000, 0.000000, -0.479995, 0.832545, -0.426282, -0.696798, 0.718772, -1.020050,  --- 1743.159180
0.000000, 0.000000, 0.000000, -0.479995, 0.832545, -0.426282, -0.696798, 0.718772, -1.020050,  --- 1744.165894
0.000000, 0.000000, 0.000000, -0.474135, 0.803247, -0.412122, -0.675802, 0.761253, -0.810571,  --- 1745.166138
0.000000, 0.000000, 0.000000, -0.474135, 0.803247, -0.412122, -0.675802, 0.761253, -0.810571,  --- 1746.166382
0.000000, 0.000000, 0.000000, -0.493667, 0.798852, -0.425306, -0.706564, 0.686056, -0.392102,  --- 1747.166626
0.000000, 0.000000, 0.000000, -0.493667, 0.798852, -0.425306, -0.706564, 0.686056, -0.392102,  --- 1748.166870
0.000000, 0.000000, 0.000000, -0.473159, 0.788110, -0.441908, -0.752952, 0.573259, 0.030274,  --- 1749.167236
0.000000, 0.000000, 0.000000, -0.473159, 0.788110, -0.441908, -0.752952, 0.573259, 0.030274,  --- 1750.167480
0.000000, 0.000000, 0.000000, -0.493179, 0.719748, -0.434095, -0.770531, 0.492691, 0.230964,  --- 1751.167847
0.000000, 0.000000, 0.000000, -0.493179, 0.719748, -0.434095, -0.770531, 0.492691, 0.230964,  --- 1752.168091
0.000000, 0.000000, 0.000000, -0.479507, 0.767113, -0.414563, -0.766136, 0.491226, 0.115238,  --- 1753.168213
0.000000, 0.000000, 0.000000, -0.479507, 0.767113, -0.414563, -0.766136, 0.491226, 0.115238,  --- 1754.168457
0.000000, 0.000000, 0.000000, -0.489761, 0.723655, -0.420911, -0.700705, 0.558611, -0.227546,  --- 1755.168701
0.000000, 0.000000, 0.000000, -0.489761, 0.723655, -0.420911, -0.700705, 0.558611, -0.227546,  --- 1756.168823
0.000000, 0.000000, 0.000000, -0.485366, 0.738792, -0.403332, -0.669942, 0.614276, -0.555681,  --- 1757.169067
0.000000, 0.000000, 0.000000, -0.485366, 0.738792, -0.403332, -0.669942, 0.614276, -0.555681,  --- 1758.183105
0.000000, 0.000000, 0.000000, -0.499038, 0.759789, -0.394543, -0.646992, 0.642109, -0.713889,  --- 1759.183716
0.000000, 0.000000, 0.000000, -0.499038, 0.759789, -0.394543, -0.646992, 0.642109, -0.713889,  --- 1760.184082
0.000000, 0.000000, 0.000000, -0.490737, 0.671895, -0.386730, -0.657735, 0.622577, -0.670430,  --- 1761.199219
0.000000, 0.000000, 0.000000, -0.490737, 0.671895, -0.386730, -0.657735, 0.622577, -0.670430,  --- 1762.199707
0.000000, 0.000000, 0.000000, -0.474135, 0.709006, -0.364757, -0.677755, 0.581072, -0.385754,  --- 1763.199951
0.000000, 0.000000, 0.000000, -0.474135, 0.709006, -0.364757, -0.677755, 0.581072, -0.385754,  --- 1764.200317
0.000000, 0.000000, 0.000000, -0.499038, 0.576189, -0.371593, -0.692892, 0.549821, -0.155278,  --- 1765.203003
0.000000, 0.000000, 0.000000, -0.499038, 0.576189, -0.371593, -0.692892, 0.549821, -0.155278,  --- 1766.220825
0.000000, 0.000000, 0.000000, -0.481948, 0.547868, -0.364269, -0.695333, 0.529313, -0.024903,  --- 1767.221191
0.000000, 0.000000, 0.000000, -0.481948, 0.547868, -0.364269, -0.695333, 0.529313, -0.024903,  --- 1768.221436
0.000000, 0.000000, 0.000000, -0.509781, 0.558122, -0.326182, -0.695822, 0.521012, -0.073733,  --- 1769.221680
0.000000, 0.000000, 0.000000, -0.509781, 0.558122, -0.326182, -0.695822, 0.521012, -0.073733,  --- 1770.221924
0.000000, 0.000000, 0.000000, -0.502945, 0.582537, -0.282235, -0.679708, 0.549821, -0.250984,  --- 1771.222046
0.000000, 0.000000, 0.000000, -0.502945, 0.582537, -0.282235, -0.679708, 0.549821, -0.250984,  --- 1772.237549
0.000000, 0.000000, 0.000000, -0.543473, 0.651387, -0.214362, -0.665547, 0.584979, -0.421888,  --- 1773.237793
0.000000, 0.000000, 0.000000, -0.543473, 0.651387, -0.214362, -0.665547, 0.584979, -0.421888,  --- 1774.238037
0.000000, 0.000000, 0.000000, -0.519059, 0.598163, -0.202643, -0.681173, 0.603046, -0.507340,  --- 1775.238281
0.000000, 0.000000, 0.000000, -0.519059, 0.598163, -0.202643, -0.681173, 0.603046, -0.507340,  --- 1776.238525
0.000000, 0.000000, 0.000000, -0.542985, 0.631855, -0.177251, -0.691427, 0.609393, -0.501968,  --- 1777.238770
0.000000, 0.000000, 0.000000, -0.542985, 0.631855, -0.177251, -0.691427, 0.609393, -0.501968,  --- 1778.239014
0.000000, 0.000000, 0.000000, -0.539567, 0.650410, -0.186041, -0.701681, 0.596698, -0.390148,  --- 1779.239258
0.000000, 0.000000, 0.000000, -0.539567, 0.650410, -0.186041, -0.701681, 0.596698, -0.390148,  --- 1780.239502
0.000000, 0.000000, 0.000000, -0.552751, 0.710471, -0.186041, -0.705099, 0.578631, -0.268074,  --- 1781.239746
0.000000, 0.000000, 0.000000, -0.552751, 0.710471, -0.186041, -0.705099, 0.578631, -0.268074,  --- 1782.239868
0.000000, 0.000000, 0.000000, -0.525895, 0.757347, -0.196783, -0.719260, 0.552751, -0.216315,  --- 1783.240112
0.000000, 0.000000, 0.000000, -0.525895, 0.757347, -0.196783, -0.719260, 0.552751, -0.216315,  --- 1784.240356
0.000000, 0.000000, 0.000000, -0.542009, 0.762718, -0.223151, -0.712424, 0.553728, -0.221686,  --- 1785.240601
0.000000, 0.000000, 0.000000, -0.542009, 0.762718, -0.223151, -0.712424, 0.553728, -0.221686,  --- 1786.240845
0.000000, 0.000000, 0.000000, -0.541520, 0.767113, -0.227058, -0.714865, 0.568377, -0.285653,  --- 1787.241089
0.000000, 0.000000, 0.000000, -0.541520, 0.767113, -0.227058, -0.714865, 0.568377, -0.285653,  --- 1788.241211
0.000000, 0.000000, 0.000000, -0.536637, 0.787133, -0.260750, -0.704611, 0.601581, -0.361339,  --- 1789.241455
0.000000, 0.000000, 0.000000, -0.536637, 0.787133, -0.260750, -0.704611, 0.601581, -0.361339,  --- 1790.241699
0.000000, 0.000000, 0.000000, -0.560075, 0.830103, -0.292489, -0.709006, 0.618183, -0.407239,  --- 1791.241943
0.000000, 0.000000, 0.000000, -0.560075, 0.830103, -0.292489, -0.709006, 0.618183, -0.407239,  --- 1792.255249
0.000000, 0.000000, 0.000000, -0.532731, 0.820337, -0.311045, -0.706564, 0.616718, -0.390148,  --- 1793.255493
0.000000, 0.000000, 0.000000, -0.532731, 0.820337, -0.311045, -0.706564, 0.616718, -0.390148,  --- 1794.255859
0.000000, 0.000000, 0.000000, -0.550798, 0.831080, -0.328623, -0.717795, 0.628437, -0.325205,  --- 1795.256104
0.000000, 0.000000, 0.000000, -0.550798, 0.831080, -0.328623, -0.717795, 0.628437, -0.325205,  --- 1796.256470
0.000000, 0.000000, 0.000000, -0.551286, 0.762718, -0.340342, -0.733909, 0.618671, -0.284188,  --- 1797.256714
0.000000, 0.000000, 0.000000, -0.551286, 0.762718, -0.340342, -0.733909, 0.618671, -0.284188,  --- 1798.256958
0.000000, 0.000000, 0.000000, -0.567888, 0.804712, -0.375500, -0.726584, 0.597674, -0.244148,  --- 1799.257202
0.000000, 0.000000, 0.000000, -0.567888, 0.804712, -0.375500, -0.726584, 0.597674, -0.244148,  --- 1800.257446
0.000000, 0.000000, 0.000000, -0.541032, 0.806665, -0.397473, -0.729514, 0.617206, -0.278329,  --- 1801.257690
0.000000, 0.000000, 0.000000, -0.541032, 0.806665, -0.397473, -0.729514, 0.617206, -0.278329,  --- 1802.280029
0.000000, 0.000000, 0.000000, -0.552263, 0.815454, -0.410657, -0.724631, 0.612811, -0.310556,  --- 1803.299072
0.000000, 0.000000, 0.000000, -0.552263, 0.815454, -0.410657, -0.724631, 0.612811, -0.310556,  --- 1804.299561
0.000000, 0.000000, 0.000000, -0.569841, 0.726584, -0.418958, -0.735374, 0.635273, -0.344249,  --- 1805.299683
0.000000, 0.000000, 0.000000, -0.569841, 0.726584, -0.418958, -0.735374, 0.635273, -0.344249,  --- 1806.299927
0.000000, 0.000000, 0.000000, -0.546892, 0.711936, -0.446303, -0.733421, 0.650899, -0.359386,  --- 1807.300171
0.000000, 0.000000, 0.000000, -0.546892, 0.711936, -0.446303, -0.733421, 0.650899, -0.359386,  --- 1808.300537
0.000000, 0.000000, 0.000000, -0.543962, 0.785668, -0.450209, -0.750999, 0.654805, -0.361339,  --- 1809.300781
0.000000, 0.000000, 0.000000, -0.543962, 0.785668, -0.450209, -0.750999, 0.654805, -0.361339,  --- 1810.300903
0.000000, 0.000000, 0.000000, -0.558611, 0.682149, -0.443861, -0.772973, 0.642109, -0.333994,  --- 1811.301147
0.000000, 0.000000, 0.000000, -0.558611, 0.682149, -0.443861, -0.772973, 0.642109, -0.333994,  --- 1812.301392
0.000000, 0.000000, 0.000000, -0.583025, 0.644062, -0.417493, -0.777367, 0.623554, -0.320810,  --- 1813.301636
0.000000, 0.000000, 0.000000, -0.583025, 0.644062, -0.417493, -0.777367, 0.623554, -0.320810,  --- 1814.316406
0.000000, 0.000000, 0.000000, -0.578631, 0.686544, -0.383801, -0.772973, 0.617694, -0.324717,  --- 1815.316895
0.000000, 0.000000, 0.000000, -0.578631, 0.686544, -0.383801, -0.772973, 0.617694, -0.324717,  --- 1816.317139
0.000000, 0.000000, 0.000000, -0.583025, 0.640156, -0.374035, -0.766136, 0.623554, -0.354991,  --- 1817.317383
0.000000, 0.000000, 0.000000, -0.583025, 0.640156, -0.374035, -0.766136, 0.623554, -0.354991,  --- 1818.317627
0.000000, 0.000000, 0.000000, -0.581560, 0.699240, -0.353526, -0.761742, 0.642109, -0.366222,  --- 1819.317871
0.000000, 0.000000, 0.000000, -0.581560, 0.699240, -0.353526, -0.761742, 0.642109, -0.366222,  --- 1820.317993
0.000000, 0.000000, 0.000000, -0.584490, 0.753441, -0.354991, -0.769554, 0.646992, -0.324717,  --- 1821.318237
0.000000, 0.000000, 0.000000, -0.584490, 0.753441, -0.354991, -0.769554, 0.646992, -0.324717,  --- 1822.318359
0.000000, 0.000000, 0.000000, -0.593280, 0.775414, -0.323252, -0.784203, 0.656270, -0.321787,  --- 1823.318726
0.000000, 0.000000, 0.000000, -0.593280, 0.775414, -0.323252, -0.784203, 0.656270, -0.321787,  --- 1824.318848
0.000000, 0.000000, 0.000000, -0.606464, 0.783715, -0.305673, -0.782250, 0.665059, -0.303232,  --- 1825.319214
0.000000, 0.000000, 0.000000, -0.606464, 0.783715, -0.305673, -0.782250, 0.665059, -0.303232,  --- 1826.319336
0.000000, 0.000000, 0.000000, -0.594745, 0.778344, -0.341319, -0.785668, 0.654805, -0.316416,  --- 1827.325317
0.000000, 0.000000, 0.000000, -0.594745, 0.778344, -0.341319, -0.785668, 0.654805, -0.316416,  --- 1828.325562
0.000000, 0.000000, 0.000000, -0.590838, 0.802270, -0.345225, -0.791039, 0.660176, -0.315439,  --- 1829.325928
0.000000, 0.000000, 0.000000, -0.590838, 0.802270, -0.345225, -0.791039, 0.660176, -0.315439,  --- 1830.341675
0.000000, 0.000000, 0.000000, -0.602557, 0.829127, -0.330576, -0.797387, 0.664571, -0.333994,  --- 1831.342041
0.000000, 0.000000, 0.000000, -0.602557, 0.829127, -0.330576, -0.797387, 0.664571, -0.333994,  --- 1832.359985
0.000000, 0.000000, 0.000000, -0.594256, 0.804712, -0.357433, -0.803735, 0.667012, -0.365245,  --- 1833.363770
0.000000, 0.000000, 0.000000, -0.594256, 0.804712, -0.357433, -0.803735, 0.667012, -0.365245,  --- 1834.377563
0.000000, 0.000000, 0.000000, -0.619159, 0.815943, -0.370617, -0.787621, 0.666524, -0.366222,  --- 1835.377930
0.000000, 0.000000, 0.000000, -0.619159, 0.815943, -0.370617, -0.787621, 0.666524, -0.366222,  --- 1836.378052
0.000000, 0.000000, 0.000000, -0.608417, 0.814478, -0.375011, -0.780785, 0.672872, -0.339366,  --- 1837.378296
0.000000, 0.000000, 0.000000, -0.608417, 0.814478, -0.375011, -0.780785, 0.672872, -0.339366,  --- 1838.378540
0.000000, 0.000000, 0.000000, -0.608905, 0.822779, -0.391613, -0.793481, 0.677267, -0.320322,  --- 1839.378784
0.000000, 0.000000, 0.000000, -0.608905, 0.822779, -0.391613, -0.793481, 0.677267, -0.320322,  --- 1840.379028
0.000000, 0.000000, 0.000000, -0.616718, 0.832545, -0.385266, -0.812524, 0.667501, -0.307626,  --- 1841.379272
0.000000, 0.000000, 0.000000, -0.616718, 0.832545, -0.385266, -0.812524, 0.667501, -0.307626,  --- 1842.390991
0.000000, 0.000000, 0.000000, -0.615741, 0.812036, -0.406751, -0.803735, 0.675802, -0.313974,  --- 1843.391357
0.000000, 0.000000, 0.000000, -0.615741, 0.812036, -0.406751, -0.803735, 0.675802, -0.313974,  --- 1844.412964
0.000000, 0.000000, 0.000000, -0.617206, 0.830103, -0.423353, -0.820337, 0.670430, -0.329111,  --- 1845.413452
0.000000, 0.000000, 0.000000, -0.617206, 0.830103, -0.423353, -0.820337, 0.670430, -0.329111,  --- 1846.413574
0.000000, 0.000000, 0.000000, -0.623066, 0.837916, -0.425794, -0.808618, 0.672872, -0.347178,  --- 1847.413818
0.000000, 0.000000, 0.000000, -0.623066, 0.837916, -0.425794, -0.808618, 0.672872, -0.347178,  --- 1848.413940
0.000000, 0.000000, 0.000000, -0.626972, 0.825709, -0.446303, -0.796899, 0.667501, -0.364269,  --- 1849.414307
0.000000, 0.000000, 0.000000, -0.626972, 0.825709, -0.446303, -0.796899, 0.667501, -0.364269,  --- 1850.414551
0.000000, 0.000000, 0.000000, -0.619648, 0.804223, -0.426771, -0.800805, 0.649434, -0.369152,  --- 1851.414795
0.000000, 0.000000, 0.000000, -0.619648, 0.804223, -0.426771, -0.800805, 0.649434, -0.369152,  --- 1852.417114
0.000000, 0.000000, 0.000000, -0.635761, 0.820337, -0.419446, -0.767601, 0.647969, -0.346690,  --- 1853.417480
0.000000, 0.000000, 0.000000, -0.635761, 0.820337, -0.419446, -0.767601, 0.647969, -0.346690,  --- 1854.421509
0.000000, 0.000000, 0.000000, -0.625507, 0.794946, -0.433119, -0.775902, 0.646504, -0.326182,  --- 1855.421753
0.000000, 0.000000, 0.000000, -0.625507, 0.794946, -0.433119, -0.775902, 0.646504, -0.326182,  --- 1856.445312
0.000000, 0.000000, 0.000000, -0.649922, 0.847682, -0.388684, -0.771019, 0.636250, -0.322764,  --- 1857.445679
0.000000, 0.000000, 0.000000, -0.649922, 0.847682, -0.388684, -0.771019, 0.636250, -0.322764,  --- 1858.446167
0.000000, 0.000000, 0.000000, -0.649922, 0.819849, -0.365734, -0.766625, 0.634296, -0.333994,  --- 1859.446533
0.000000, 0.000000, 0.000000, -0.649922, 0.819849, -0.365734, -0.766625, 0.634296, -0.333994,  --- 1860.446655
0.000000, 0.000000, 0.000000, -0.625995, 0.758812, -0.378429, -0.784692, 0.642109, -0.345714,  --- 1861.457886
0.000000, 0.000000, 0.000000, -0.625995, 0.758812, -0.378429, -0.784692, 0.642109, -0.345714,  --- 1862.462769
0.000000, 0.000000, 0.000000, -0.647480, 0.792993, -0.333506, -0.765160, 0.632832, -0.372570,  --- 1863.463257
0.000000, 0.000000, 0.000000, -0.647480, 0.792993, -0.333506, -0.765160, 0.632832, -0.372570,  --- 1864.463501
0.000000, 0.000000, 0.000000, -0.672384, 0.826685, -0.288095, -0.766625, 0.628925, -0.362316,  --- 1865.463745
0.000000, 0.000000, 0.000000, -0.672384, 0.826685, -0.288095, -0.766625, 0.628925, -0.362316,  --- 1866.463867
0.000000, 0.000000, 0.000000, -0.657246, 0.792016, -0.280770, -0.747093, 0.616230, -0.341807,  --- 1867.464111
0.000000, 0.000000, 0.000000, -0.657246, 0.792016, -0.280770, -0.747093, 0.616230, -0.341807,  --- 1868.464233
0.000000, 0.000000, 0.000000, -0.644062, 0.741233, -0.261727, -0.752464, 0.598163, -0.329600,  --- 1869.464478
0.000000, 0.000000, 0.000000, -0.644062, 0.741233, -0.261727, -0.752464, 0.598163, -0.329600,  --- 1870.464722
0.000000, 0.000000, 0.000000, -0.673360, 0.773461, -0.243171, -0.759789, 0.580096, -0.357921,  --- 1871.464844
0.000000, 0.000000, 0.000000, -0.673360, 0.773461, -0.243171, -0.759789, 0.580096, -0.357921,  --- 1872.465088
0.000000, 0.000000, 0.000000, -0.675802, 0.769554, -0.220221, -0.713400, 0.567888, -0.359386,  --- 1873.465332
0.000000, 0.000000, 0.000000, -0.675802, 0.769554, -0.220221, -0.713400, 0.567888, -0.359386,  --- 1874.465820
0.000000, 0.000000, 0.000000, -0.663106, 0.789575, -0.223640, -0.714377, 0.556169, -0.347178,  --- 1875.466187
0.000000, 0.000000, 0.000000, -0.663106, 0.789575, -0.223640, -0.714377, 0.556169, -0.347178,  --- 1876.466553
0.000000, 0.000000, 0.000000, -0.676778, 1.044465, -0.059084, -0.722190, 0.574724, -0.322275,  --- 1877.479736
0.000000, 0.000000, 0.000000, -0.676778, 1.044465, -0.059084, -0.722190, 0.574724, -0.322275,  --- 1878.494629
0.000000, 0.000000, 0.000000, -0.625507, 0.502457, -0.275887, -0.762230, 0.626972, -0.257332,  --- 1879.494995
0.000000, 0.000000, 0.000000, -0.625507, 0.502457, -0.275887, -0.762230, 0.626972, -0.257332,  --- 1880.506104
